"","ABANY","ABDEFECT","ABHLTH","ABNOMORE","ABPOOR","ABRAPE","ABSINGLE","AFRAIDOF","ATTEND","BETRLANG","BIBLE","CAPPUN","CHILDS","CHLDIDEL","CLASS","COLATH","COLCOM","COLHOMO","COLMIL","COLMSLM","COLRAC","COMPUSE","COURTS","DENOM","DISCAFF","DISCAFFM","DISCAFFW","DISRSPCT","DIVLAW","DIVORCE","DWELOWN","EMAILHR","EMAILMIN","EVWORK","FEAR","FECHLD","FEFAM","FEHIRE","FEPOL","FEPRESCH","FINALTER","FINRELA","GETAHEAD","GUNLAW","HAPCOHAB","HAPMAR","HAPPY","HEALTH","HOMOSEX","HRS1","HRS2","HUNT","IF16WHO","INCOM16","INCOME16","INTLBLKS","INTLHSPS","INTLWHTS","JOBFIND","JOBLOSE","LETDIE1","LETIN1A","LIBATH","LIBCOM","LIBHOMO","LIBMIL","LIBMSLM","LIBRAC","LIFE","LIVEBLKS","LOCALNUM","LONELY1","LONELY2","MARASIAN","MARBLK","MARHISP","MARHOMO","MARITAL","MARWHT","MEOVRWRK","NATAID","NATAIDY","NATARMS","NATARMSY","NATCHLD","NATCITY","NATCITYY","NATCRIME","NATCRIMY","NATDRUG","NATDRUGY","NATEDUC","NATEDUCY","NATENRGY","NATENVIR","NATENVIY","NATFARE","NATFAREY","NATHEAL","NATHEALY","NATMASS","NATPARK","NATRACE","NATRACEY","NATSCI","NATSOC","NATSPAC","NATSPACY","NEWS","NOTSMART","OTHLANG","OWNGUN","PILLOK","PISTOL","POLVIEWS","POORSERV","POPESPKS","POSTLIFE","PRAY","PRAYER","PREMARSX","PRES16","RACDIF1","RACDIF2","RACDIF3","RACDIF4","RACLIVE","RACOPEN","RACWORK","RANK","REBORN","RELACTIV","RELIG","RELITEN","RELPERSN","RESPECT","RICHWORK","RIFLE","RINCOM16","ROWNGUN","SATFIN","SATJOB","SAVESOUL","SEX","SEXBIRTH","SEXEDUC","SEXNOW","SHOTGUN","SOCBAR","SOCFREND","SOCOMMUN","SOCREL","SPANKING","SPDEN","SPEVWORK","SPJEW","SPKATH","SPKCOM","SPKLANG","SPKMIL","SPKMSLM","SPKRAC","SPRTPRSN","SPWKSUP","SUICIDE1","SUICIDE2","SUICIDE3","SUICIDE4","TAX","TEENSEX","THREATEN","USCITZN","USEWWW","USWARY","VOTE16","WEBMOB","WIDOWED","WRKGOVT","WRKSLFFAM","WRKSTAT","WRKWAYUP","XMARSEX","YOUSUP"
"5055",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5056",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4
"5057",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,0,4,4,0,0,0,0,0,4,4,0,0,4,0,0,0,0,4,4,4,0,0,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,0,0,4,4
"5058",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5059",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5060",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4
"5061",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4
"5063",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,0,4,4,1,4,0,4,4,0,4,0,0,4,0,0,0,0,4,4,4,4,0,4,4,4,4,4,0,0,0,0,0,0,4,4,0,0,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,4,1,4,0,4,4,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,4,4
"5064",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5065",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,0,0,0,0,0,4,4,4,0,4,4,4,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4
"5066",0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,4,0,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,4,4,4,0,0,4,4,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,4,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,4,4,0,4,0,0,0,4,0,0,0,0,0,4,4,4,4,0,4,0,0,4,4,0,4,4,0,0,0,4,0,0
"5067",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,4,0,4,0,4,0,0,3,0,4,0,0,0,0,0,0,0,4,4,4,4,0,4,4,4,4,4,4,0,1,0,0,0,4,4,4,0,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,4,4
"5068",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,4,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4
"5069",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,0,4,4,0,4,0,0,0,4,4,0,0,4,0,0,0,0,4,4,4,4,0,4,4,4,4,4,4,0,0,0,0,0,4,4,0,0,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,0,0,4,4
"5070",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5071",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5072",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5073",0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,0,4,4,4,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,4
"5074",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5075",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5076",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5077",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5078",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5079",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,4,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,4,4,0,0,4,4,4,4,4,4,0,0,0,0,0,4,4,4,0,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,4,0,4,0,4,4,3,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,4,4,4,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,0,0,4,4
"5080",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5081",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,1,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,0,0,0,4,4,4,0,0,4,4,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,4,4,4,4,4,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,4,4,0,4,0,4,4,0,4,4,4,0,0,4,4,4,4,0,4,0,0,4,4,0,4,4,0,0,0,4,0,4
"5082",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5083",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,4,0,4,0,0,0,0,3,4,4,0,0,0,0,0,0,0,4,4,4,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,4,0,4,0,4,4,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,0,0,4,0
"5084",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5085",0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,0,4,4,0,0,0,4,4,0,0,0,0,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,0,4,4,4,0,0,4,4,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,4,4,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,0,0,4,4,4,4,0,4,0,0,4,4,0,4,4,0,0,0,4,0,4
"5086",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,4,0,0,0,0,0,4,4,4,0,4,4,4,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4
"5087",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5088",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
